User_ID,Revenue_2024,Revenue_2023
2137,118,301
2138,315,454
2139,301,33
2140,187,256
2141,142,260
2142,438,99
2143,298,398
2144,243,228
2145,204,405
2146,185,398
2147,465,265
2148,198,208
2149,22,483
2150,130,486
2151,293,265
2152,474,326
2153,243,49
2154,314,367
2155,456,263
2156,111,369
2157,128,68
2158,290,234
2159,203,142
2160,406,155
2161,266,79
2162,344,309
2163,128,154
2164,108,352
2165,265,381
2166,379,387
2167,325,280
2168,305,107
2169,464,106
2170,385,400
2171,459,421
2172,133,27
2173,65,264
2174,280,119
2175,382,396
2176,398,129
2177,396,406
2178,384,89
2179,247,309
2180,404,209
2181,246,307
2182,463,182
2183,454,106
2184,470,226
2185,143,169
2186,77,384
2187,333,334
2188,375,157
2189,241,340
2190,68,227
2191,300,173
2192,469,378
2193,323,183
2194,89,426
2195,381,333
2196,445,122
2197,463,463
2198,451,110
2199,229,152
2200,448,250
2201,405,381
2202,476,170
2203,317,423
2204,234,32
2205,283,199
2206,254,460
2207,26,118
2208,243,165
2209,175,96
2210,406,477
2211,357,406
2212,381,388
2213,251,50
2214,387,364
2215,285,365
2216,336,124
2217,172,355
2218,325,162
2219,427,429
2220,478,68
2221,352,291
2222,396,209
2223,495,284
2224,225,497
2225,433,426
2226,431,292
2227,347,94
2228,332,242
2229,167,91
2230,42,51
2231,387,157
2232,309,435
2233,329,204
2234,429,152
2235,385,55
2236,300,184
2237,207,199
2238,315,374
2239,103,112
2240,486,304
2241,34,414
2242,384,201
2243,448,160
2244,427,217
2245,423,21
2246,146,166
2247,159,197
2248,276,82
2249,403,449
2250,210,51
2251,126,329
2252,156,206
2253,205,267
2254,117,374
2255,363,406
2256,147,254
2257,103,463
2258,235,306
2259,34,409
2260,490,423
2261,440,314
2262,57,228
2263,357,43
2264,452,288
2265,500,95
2266,149,365
2267,194,142
2268,44,174
2269,172,243
2270,135,484
2271,207,296
2272,294,25
2273,60,222
2274,472,318
2275,448,43
2276,93,285
2277,212,327
2278,278,371
2279,111,42
2280,185,250
2281,72,316
2282,222,241
2283,325,248
2284,191,284
2285,215,463
2286,67,126
2287,307,42
2288,470,339
2289,319,487
2290,451,442
2291,251,298
2292,186,443
2293,389,253
2294,439,464
2295,462,36
2296,109,75
2297,25,50
2298,375,61
2299,302,30
2300,74,249
2301,358,71
2302,438,49
2303,371,272
2304,48,375
2305,250,489
2306,321,211
2307,75,465
2308,285,345
2309,329,216
2310,212,354
2311,33,405
2312,149,189
2313,213,99
2314,370,176
2315,454,286
2316,333,225
2317,207,172
2318,375,454
2319,212,323
2320,392,418
2321,319,440
2322,51,300
2323,498,33
2324,119,412
2325,145,110
2326,21,32
2327,358,403
2328,373,319
2329,268,95
2330,207,328
2331,95,226
2332,121,190
2333,312,177
2334,113,129
2335,30,235
2336,360,376
2337,466,439
2338,121,345
2339,396,473
2340,202,363
2341,254,424
2342,346,431
2343,460,271
2344,95,240
2345,155,120
2346,418,25
2347,417,483
2348,238,405
2349,201,44
2350,288,182
2351,152,403
2352,284,166
2353,249,299
2354,258,241
2355,339,149
2356,133,202
2357,110,448
2358,353,307
2359,127,164
2360,309,103
2361,206,488
2362,42,88
2363,34,345
2364,264,333
2365,30,36
2366,194,132
2367,461,78
2368,256,287
2369,35,62
2370,328,330
2371,212,422
2372,153,246
2373,196,348
2374,400,483
2375,121,451
2376,47,120
2377,399,412
2378,238,338
2379,263,32
2380,28,82
2381,351,131
2382,41,36
2383,244,246
2384,167,425
2385,109,481
2386,236,239
2387,427,76
2388,420,440
2389,332,146
2390,26,324
2391,43,265
2392,393,303
2393,85,113
2394,302,382
2395,182,75
2396,363,303
2397,202,303
2398,254,261
2399,136,72
2400,286,169
2401,351,337
2402,54,479
2403,263,439
2404,179,172
2405,276,157
2406,294,142
2407,330,318
2408,500,51
2409,319,379
2410,276,384
2411,450,462
2412,26,285
2413,49,465
2414,444,90
2415,151,142
2416,241,152
2417,240,453
2418,121,284
2419,268,280
2420,431,247
2421,476,256
2422,178,149
2423,466,122
2424,299,198
2425,386,280
2426,285,125
2427,284,245
2428,83,277
2429,170,319
2430,222,218
2431,293,206
2432,461,25
2433,381,220
2434,403,117
2435,339,442
2436,228,76
2437,324,130
2438,186,60
2439,372,429
2440,25,84
2441,310,496
2442,225,457
2443,304,281
2444,121,83
2445,31,308
2446,180,228
2447,141,366
2448,86,219
2449,28,339
2450,317,441
2451,440,172
2452,325,394
2453,396,272
2454,24,45
2455,407,75
2456,177,467
2457,428,481
2458,500,155
2459,457,181
2460,489,440
2461,333,69
2462,379,450
2463,46,139
2464,237,53
2465,471,475
2466,214,334
2467,351,292
2468,457,223
2469,272,119
2470,143,412
2471,219,462
2472,220,497
2473,220,280
2474,221,456
2475,451,320
2476,217,192
2477,272,404
2478,443,237
2479,347,464
2480,384,120
2481,79,246
2482,437,59
2483,129,486
2484,120,330
2485,350,299
2486,196,236
2487,62,99
2488,127,41
2489,461,25
2490,312,188
2491,69,461
2492,469,86
2493,351,333
2494,51,140
2495,272,236
2496,66,55
2497,20,414
2498,119,128
2499,92,54
2500,204,452
2501,187,93
2502,423,482
2503,475,157
2504,185,403
2505,293,236
2506,224,25
2507,76,64
2508,322,448
2509,414,72
2510,73,25
2511,145,102
2512,447,91
2513,197,194
2514,287,461
2515,64,475
2516,418,127
2517,369,454
2518,434,313
2519,101,85
2520,270,298
2521,29,284
2522,38,222
2523,113,30
2524,483,193
2525,343,71
2526,255,126
2527,402,308
2528,169,415
2529,83,53
2530,456,369
2531,70,383
2532,459,24
2533,419,318
2534,426,291
2535,46,381
2536,269,315
2537,316,65
2538,500,256
2539,75,350
2540,279,286
2541,304,181
2542,432,439
2543,57,38
2544,174,459
2545,361,158
2546,486,75
2547,290,40
2548,353,152
2549,232,388
2550,286,203
2551,117,245
2552,461,234
2553,301,317
2554,277,134
2555,402,157
2556,195,366
2557,292,189
2558,218,173
2559,152,412
2560,409,310
2561,318,455
2562,266,177
2563,60,147
2564,188,480
2565,437,219
2566,172,423
2567,173,459
2568,155,23
2569,328,370
2570,282,227
2571,73,415
2572,89,304
2573,183,477
2574,299,352
2575,411,332
2576,223,153
2577,380,244
2578,324,247
2579,462,55
2580,481,374
2581,36,368
2582,407,294
2583,74,186
2584,126,418
2585,274,318
2586,400,370
2587,256,347
2588,60,210
2589,49,198
2590,273,213
2591,395,312
2592,266,368
2593,391,354
2594,265,165
2595,182,415
2596,484,436
2597,180,246
2598,460,49
2599,419,439
2600,439,449
2601,490,143
2602,411,384
2603,370,358
2604,366,92
2605,21,396
2606,25,132
2607,113,112
2608,370,149
2609,155,486
2610,66,129
2611,260,410
2612,492,273
2613,412,80
2614,125,238
2615,442,30
2616,135,328
2617,306,370
2618,41,334
2619,275,135
2620,151,356
2621,413,298
2622,56,261
2623,322,34
2624,389,153
2625,51,110
2626,155,21
2627,174,399
2628,174,121
2629,91,494
2630,259,357
2631,59,110
2632,481,315
2633,104,156
2634,319,285
2635,170,353
2636,20,42
2637,426,484
2638,39,410
2639,361,350
2640,388,291
2641,55,302
2642,497,334
2643,411,95
2644,411,309
2645,451,433
2646,432,280
2647,40,222
2648,473,138
2649,476,281
2650,229,281
2651,372,45
2652,68,231
2653,491,197
2654,200,447
2655,486,57
2656,413,109
2657,290,490
2658,393,62
2659,229,240
2660,210,263
2661,307,403
2662,469,411
2663,74,67
2664,219,161
2665,133,206
2666,425,299
2667,240,461
2668,312,377
2669,298,78
2670,429,496
2671,291,25
2672,100,90
2673,453,457
2674,172,464
2675,453,290
2676,478,150
2677,83,197
2678,342,306
2679,254,478
2680,433,222
2681,39,24
2682,320,429
2683,346,261
2684,412,286
2685,465,479
2686,295,216
2687,194,178
2688,267,247
2689,295,137
2690,225,28
2691,26,75
2692,478,137
2693,453,23
2694,110,347
2695,454,483
2696,184,221
2697,54,338
2698,322,65
2699,422,86
2700,373,314
2701,380,409
2702,167,278
2703,446,102
2704,498,121
2705,421,351
2706,490,121
2707,477,363
2708,180,379
2709,167,449
2710,124,445
2711,238,311
2712,374,295
2713,349,293
2714,324,205
2715,83,384
2716,41,485
2717,153,222
2718,338,43
2719,318,425
2720,154,400
2721,290,362
2722,171,390
2723,291,178
2724,98,53
2725,31,442
2726,329,349
2727,30,491
2728,191,348
2729,138,263
2730,454,438
2731,129,436
2732,62,221
2733,194,126
2734,305,319
2735,109,410
2736,182,169
2737,392,226
2738,304,42
2739,96,238
2740,299,488
2741,301,494
2742,309,355
2743,412,155
2744,234,119
2745,225,297
2746,483,485
2747,366,264
2748,195,369
2749,90,39
2750,376,392
2751,443,164
2752,179,114
2753,172,443
2754,308,420
2755,144,265
2756,251,129
2757,381,473
2758,345,244
2759,272,90
2760,74,57
2761,468,331
2762,59,264
2763,419,366
2764,51,60
2765,390,72
2766,68,147
2767,51,20
2768,95,388
2769,135,137
2770,271,466
2771,431,485
2772,262,338
2773,117,147
2774,345,73
2775,304,196
2776,78,326
2777,84,484
2778,475,192
2779,430,481
2780,71,198
2781,332,430
2782,274,303
2783,474,214
2784,86,109
2785,187,256
2786,104,224
2787,341,365
2788,385,132
2789,22,212
2790,253,160
2791,64,238
2792,62,133
2793,92,235
2794,50,489
2795,413,42
2796,114,340
2797,400,500
2798,294,40
2799,103,135
2800,193,172
2801,216,474
2802,106,104
2803,432,111
2804,426,317
2805,213,219
2806,260,20
2807,369,297
2808,299,481
2809,423,93
2810,188,226
2811,457,51
2812,219,280
2813,336,248
2814,82,440
2815,435,274
2816,89,486
2817,289,148
2818,310,496
2819,384,354
2820,321,414
2821,212,373
2822,94,359
2823,227,192
2824,309,27
2825,129,222
2826,237,208
2827,80,395
2828,412,315
2829,66,315
2830,246,33
2831,221,377
2832,101,33
2833,206,209
2834,290,36
2835,59,264
2836,153,162
2837,326,232
2838,30,165
2839,69,37
2840,485,143
2841,428,115
2842,135,293
2843,336,30
2844,286,440
2845,405,97
2846,40,477
2847,387,309
2848,373,20
2849,96,436
2850,149,464
2851,78,112
2852,71,74
2853,58,311
2854,498,219
2855,463,254
2856,65,186
2857,274,33
2858,41,63
2859,272,292
2860,27,150
2861,423,297
2862,329,21
2863,220,476
2864,347,229
2865,389,72
2866,43,38
2867,224,339
2868,330,311
2869,20,108
2870,44,271
2871,412,314
2872,336,56
2873,60,127
2874,57,195
2875,469,22
2876,250,67
2877,367,86
2878,222,462
2879,470,148
2880,230,381
2881,412,77
2882,406,281
2883,248,258
2884,259,54
2885,389,484
2886,70,221
2887,263,303
2888,339,173
2889,230,363
2890,290,448
2891,451,72
2892,409,313
2893,275,189
2894,110,452
2895,123,161
2896,371,479
2897,213,67
2898,233,312
2899,431,476
2900,246,488
2901,466,49
2902,231,263
2903,353,255
2904,218,86
2905,348,52
2906,60,267
2907,292,97
2908,325,227
2909,303,95
2910,305,368
2911,99,146
2912,218,379
2913,53,258
2914,385,182
2915,207,141
2916,250,102
2917,65,237
2918,121,216
2919,422,381
2920,425,274
2921,289,110
2922,323,338
2923,411,405
2924,301,133
2925,107,228
2926,309,262
2927,133,134
2928,487,278
2929,230,490
2930,151,460
2931,402,318
2932,354,336
2933,85,59
2934,283,233
2935,51,28
2936,398,168
2937,429,114
2938,428,21
2939,288,425
2940,27,108
2941,423,171
2942,415,249
2943,171,59
2944,91,422
2945,500,421
2946,271,231
2947,159,262
2948,259,181
2949,97,23
2950,369,210
2951,345,429
2952,315,336
2953,125,485
2954,23,69
2955,173,300
2956,393,327
2957,338,401
2958,97,215
2959,255,273
2960,126,292
2961,312,164
2962,176,492
2963,369,300
2964,344,161
2965,411,66
2966,467,88
2967,397,397
2968,391,405
2969,480,439
2970,102,264
2971,265,69
2972,251,328
2973,112,81
2974,169,41
2975,97,432
2976,228,370
2977,81,168
2978,252,188
2979,348,499
2980,207,79
2981,191,389
2982,62,310
2983,279,148
2984,360,177
2985,101,96
2986,54,402
2987,493,45
2988,407,345
2989,188,291
2990,293,115
2991,37,365
2992,44,27
2993,389,99
2994,235,42
2995,48,170
2996,228,368
2997,51,165
2998,162,273
2999,260,475
3000,360,337
3001,442,285
3002,110,60
3003,161,227
3004,169,107
3005,454,424
3006,250,433
3007,246,267
3008,297,387
3009,302,335
3010,238,472
3011,335,372
3012,135,100
3013,224,108
3014,177,311
3015,301,421
3016,74,105
3017,291,256
3018,283,257
3019,124,423
3020,148,183
3021,20,499
3022,420,466
3023,350,477
3024,317,429
3025,346,53
3026,303,95
3027,136,37
3028,95,39
3029,312,21
3030,359,220
3031,102,415
3032,229,243
3033,312,291
3034,362,53
3035,495,377
3036,28,331
3037,145,499
3038,242,24
3039,183,97
3040,438,475
3041,273,334
3042,185,336
3043,313,389
3044,267,427
3045,398,216
3046,449,362
3047,390,49
3048,438,124
3049,112,314
3050,256,339
3051,408,118
3052,189,372
3053,446,326
3054,217,403
3055,485,484
3056,392,349
3057,40,499
3058,65,37
3059,80,94
3060,470,452
3061,359,312
3062,29,271
3063,426,365
3064,354,163
3065,66,23
3066,427,146
3067,42,317
3068,213,486
3069,191,145
3070,446,283
3071,393,374
3072,165,126
3073,392,421
3074,53,32
3075,142,149
3076,229,134
3077,67,463
3078,372,311
3079,132,296
3080,60,218
3081,473,314
3082,269,159
3083,371,463
3084,285,179
3085,96,393
3086,305,73
3087,175,200
3088,207,345
3089,400,392
3090,138,113
3091,301,464
3092,391,59
3093,196,446
3094,309,366
3095,344,24
3096,397,484
3097,188,458
3098,425,184
3099,371,403
3100,438,39
3101,55,248
3102,436,57
3103,274,455
3104,271,20
3105,380,243
3106,369,198
3107,423,410
3108,304,156
3109,59,218
3110,316,133
3111,481,420
3112,124,271
3113,274,414
3114,160,455
3115,117,200
3116,294,246
3117,260,89
3118,89,250
3119,297,107
3120,478,352
3121,319,340
3122,49,147
3123,199,202
3124,412,168
3125,396,251
3126,147,291
3127,109,251
3128,239,239
3129,398,338
3130,118,271
3131,394,456
3132,490,420
3133,189,495
3134,155,299
3135,102,118
3136,53,476
3137,319,390
3138,28,404
3139,334,470
3140,413,134
3141,296,457
3142,357,475
3143,331,63
3144,313,114
3145,246,421
3146,136,451
3147,487,471
3148,273,71
3149,495,428
3150,109,147
3151,328,286
3152,217,354
3153,397,128
3154,180,325
3155,136,266
3156,436,157
3157,32,333
3158,250,40
3159,406,456
3160,60,338
3161,418,329
3162,38,256
3163,184,242
3164,147,392
3165,353,124
3166,158,251
3167,231,229
3168,414,21
3169,372,215
3170,454,228
3171,382,473
3172,174,186
3173,437,96
3174,201,440
3175,446,305
3176,145,168
3177,165,410
3178,290,40
3179,443,296
3180,205,403
3181,129,292
3182,184,159
3183,246,424
3184,142,219
3185,75,208
3186,468,157
3187,167,355
3188,79,35
3189,496,158
3190,410,304
3191,316,441
3192,43,184
3193,379,99
3194,345,292
3195,94,68
3196,157,198
3197,456,242
3198,52,491
3199,410,171
3200,365,335
3201,131,108
3202,279,448
3203,482,475
3204,40,395
3205,141,143
3206,173,296
3207,272,45
3208,429,287
3209,50,500
3210,225,165
3211,340,365
3212,323,480
3213,375,497
3214,75,393
3215,151,427
3216,435,135
3217,173,424
3218,181,455
3219,334,197
3220,107,223
3221,297,96
3222,325,195
3223,213,446
3224,215,182
3225,391,314
3226,267,76
3227,485,54
3228,473,54
3229,79,492
3230,432,319
3231,183,196
3232,370,251
3233,28,39
3234,229,28
3235,69,109
3236,156,416
3237,431,271
3238,420,464
3239,181,183
3240,36,161
3241,23,273
3242,252,440
3243,23,197
3244,122,190
3245,299,271
3246,277,286
3247,484,190
3248,70,201
3249,269,297
3250,230,135
3251,124,476
3252,151,23
3253,91,223
3254,55,376
3255,451,345
3256,395,40
3257,228,436
3258,80,134
3259,124,487
3260,35,211
3261,44,163
3262,117,86
3263,372,52
3264,52,459
3265,443,147
3266,439,438
3267,255,289
3268,301,169
3269,353,328
3270,218,138
3271,453,233
3272,475,323
3273,303,229
3274,297,247
3275,419,246
3276,372,432
3277,130,119
3278,40,265
3279,444,445
3280,93,139
3281,32,401
3282,299,360
3283,441,30
3284,389,52
3285,120,203
3286,118,60
3287,171,403
3288,270,74
3289,96,478
3290,321,337
3291,477,378
3292,48,172
3293,245,395
3294,247,257
3295,354,137
3296,335,155
3297,460,488
3298,298,472
3299,339,233
3300,423,163
3301,500,34
3302,298,356
3303,384,353
3304,20,386
3305,344,487
3306,373,449
3307,431,271
3308,435,229
3309,362,467
3310,319,156
3311,376,368
3312,309,91
3313,206,480
3314,431,142
3315,421,387
3316,464,466
3317,191,249
3318,264,386
3319,76,240
3320,73,229
3321,82,486
3322,147,464
3323,29,458
3324,164,432
3325,498,236
3326,317,133
3327,261,363
3328,424,55
3329,111,419
3330,331,331
3331,209,372
3332,338,27
3333,395,249
3334,476,463
3335,402,116
3336,458,294
3337,34,77
3338,212,393
3339,216,230
3340,46,209
3341,494,435
3342,117,126
3343,422,118
3344,403,92
3345,341,103
3346,331,236
3347,129,316
3348,443,265
3349,246,290
3350,294,213
3351,39,310
3352,410,184
3353,196,131
3354,160,404
3355,252,48
3356,67,491
3357,60,42
3358,114,51
3359,421,111
3360,193,252
3361,332,30
3362,356,48
3363,453,90
3364,34,36
3365,332,27
3366,290,460
3367,457,296
3368,485,240
3369,32,203
3370,454,349
3371,241,340
3372,235,446
3373,291,94
